time;position;velocity;reward;puff;CTRL;Cloud;Switch_ID;teleport;port_A;port_B;port_C;Trigger;optoport;Systime;Keyboard;
2,45;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9110432;NONE;
2,46;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9203555;NONE;
2,47;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9306533;NONE;
2,48;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9396869;NONE;
2,49;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9497332;NONE;
2,5;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9593632;NONE;
2,51;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9683863;NONE;
2,52;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9771805;NONE;
2,53;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9872539;NONE;
2,54;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:54.9970181;NONE;
2,55;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0066260;NONE;
2,56;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0158008;NONE;
2,57;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0253507;NONE;
2,58;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0356895;NONE;
2,59;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0546383;NONE;
2,6;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0643186;NONE;
2,61;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0731875;NONE;
2,62;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0830189;NONE;
2,63;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.0925669;NONE;
2,64;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1025080;NONE;
2,65;-223,3903;0;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1121933;NONE;
2,66;-223,3903;1;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1207408;NONE;
2,67;-223,2703;4;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1304194;NONE;
2,68;-222,7903;17;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1405198;NONE;
2,69;-220,7503;21;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1501846;NONE;
2,7;-218,2303;70;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1592401;NONE;
2,71;-209,8303;98;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1695780;NONE;
2,72;-198,0703;126;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1793531;NONE;
2,73;-182,9503;140;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.1897260;NONE;
2,74;-166,1503;78;0;0;0;1;8;0;0;0;1;0;0;2024-03-04 13:05:55.2001268;NONE;
2,75;-156,7903;138;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.2102261;NONE;
2,76;-140,2303;103;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.2293083;NONE;
2,77;-127,8703;16;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.2483359;NONE;
2,78;-125,9503;16;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.2483359;NONE;
2,79;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.2668490;NONE;
2,8;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.2668490;NONE;
2,81;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.2858972;NONE;
2,82;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.2869947;NONE;
2,83;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3054778;NONE;
2,84;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3054778;NONE;
2,85;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3248205;NONE;
2,86;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3248205;NONE;
2,87;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3438493;NONE;
2,88;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3627514;NONE;
2,89;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3627514;NONE;
2,9;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3637527;NONE;
2,91;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.3815736;NONE;
2,92;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4007353;NONE;
2,93;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4007353;NONE;
2,94;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4018208;NONE;
2,95;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4202956;NONE;
2,96;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4395617;NONE;
2,97;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4395617;NONE;
2,98;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4395617;NONE;
2,99;-124,0303;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4584991;NONE;
3;-124,0303;1;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4768268;NONE;
3,01;-123,9103;1;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4768268;NONE;
3,02;-123,7903;31;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4965348;NONE;
3,03;-120,0703;31;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.4965348;NONE;
3,04;-116,3503;75;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5156571;NONE;
3,05;-107,3503;75;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5171325;NONE;
3,06;-98,35031;134;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5361975;NONE;
3,07;-82,27031;134;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5371972;NONE;
3,08;-66,19031;123;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5555746;NONE;
3,09;-51,43031;123;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5555746;NONE;
3,1;-36,67031;46;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5751176;NONE;
3,11;-31,15031;46;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5751176;NONE;
3,12;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.5942972;NONE;
3,13;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6130072;NONE;
3,14;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6130072;NONE;
3,15;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6324747;NONE;
3,16;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6324747;NONE;
3,17;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6516253;NONE;
3,18;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6516253;NONE;
3,19;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6708832;NONE;
3,2;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6708832;NONE;
3,21;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6889509;NONE;
3,22;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.6902924;NONE;
3,23;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7084591;NONE;
3,24;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7084591;NONE;
3,25;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7274887;NONE;
3,26;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7274887;NONE;
3,27;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7464969;NONE;
3,28;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7464969;NONE;
3,29;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7656603;NONE;
3,3;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7656603;NONE;
3,31;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7845593;NONE;
3,32;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.7845593;NONE;
3,33;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8045715;NONE;
3,34;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8230477;NONE;
3,35;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8230477;NONE;
3,36;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8419943;NONE;
3,37;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8419943;NONE;
3,38;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8605401;NONE;
3,39;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8605401;NONE;
3,4;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8800827;NONE;
3,41;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8800827;NONE;
3,42;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8989928;NONE;
3,43;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.8989928;NONE;
3,44;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9182365;NONE;
3,45;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9182365;NONE;
3,46;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9368441;NONE;
3,47;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9368441;NONE;
3,48;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9564556;NONE;
3,49;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9564556;NONE;
3,5;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9756683;NONE;
3,51;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9756683;NONE;
3,52;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9947179;NONE;
3,53;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:55.9947179;NONE;
3,54;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0139364;NONE;
3,55;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0324451;NONE;
3,56;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0324451;NONE;
3,57;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0518125;NONE;
3,58;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0518125;NONE;
3,59;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0712298;NONE;
3,6;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0712298;NONE;
3,61;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0904900;NONE;
3,62;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.0904900;NONE;
3,63;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1092127;NONE;
3,64;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1092127;NONE;
3,65;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1283299;NONE;
3,66;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1283299;NONE;
3,67;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1480297;NONE;
3,68;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1480297;NONE;
3,69;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1665964;NONE;
3,7;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1665964;NONE;
3,71;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1852246;NONE;
3,72;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.1865521;NONE;
3,73;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2046302;NONE;
3,74;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2046302;NONE;
3,75;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2233047;NONE;
3,76;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2431410;NONE;
3,77;-25,63031;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2431410;NONE;
3,78;-25,63031;1;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2619486;NONE;
3,79;-25,51031;1;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2619486;NONE;
3,8;-25,39031;21;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2815639;NONE;
3,81;-22,87031;21;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.2815639;NONE;
3,82;-20,35031;67;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3015887;NONE;
3,83;-12,31031;67;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3015887;NONE;
3,84;-4,270308;121;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3205077;NONE;
3,85;10,24969;121;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3205077;NONE;
3,86;24,76969;67;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3407681;NONE;
3,87;32,80969;67;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3407681;NONE;
3,88;40,84969;80;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3593420;NONE;
3,89;50,44969;80;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3606076;NONE;
3,9;60,04969;24;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3786270;NONE;
3,91;62,92969;24;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3786270;NONE;
3,92;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3983968;NONE;
3,93;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.3983968;NONE;
3,94;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4166583;NONE;
3,95;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4178757;NONE;
3,96;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4365440;NONE;
3,97;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4365440;NONE;
3,98;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4547748;NONE;
3,99;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4561120;NONE;
4;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4746045;NONE;
4,01;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4937512;NONE;
4,02;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.4937512;NONE;
4,03;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5127764;NONE;
4,04;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5127764;NONE;
4,05;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5319444;NONE;
4,06;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5319444;NONE;
4,07;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5504310;NONE;
4,08;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5504310;NONE;
4,09;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5702906;NONE;
4,1;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5702906;NONE;
4,11;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5885538;NONE;
4,12;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.5885538;NONE;
4,13;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6082706;NONE;
4,14;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6082706;NONE;
4,15;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6274272;NONE;
4,16;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6274272;NONE;
4,17;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6458250;NONE;
4,18;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6467906;NONE;
4,19;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6647933;NONE;
4,2;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6647933;NONE;
4,21;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.6837788;NONE;
4,22;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7029298;NONE;
4,23;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7029298;NONE;
4,24;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7227221;NONE;
4,25;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7227221;NONE;
4,26;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7413462;NONE;
4,27;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7413462;NONE;
4,28;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7606024;NONE;
4,29;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7606024;NONE;
4,3;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7795682;NONE;
4,31;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7806400;NONE;
4,32;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7983050;NONE;
4,33;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.7983050;NONE;
4,34;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8175752;NONE;
4,35;65,80969;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8185758;NONE;
4,36;65,80969;5;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8373451;NONE;
4,37;66,40969;5;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8373451;NONE;
4,38;67,00969;19;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8570942;NONE;
4,39;69,28969;19;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8570942;NONE;
4,4;71,56969;75;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8767412;NONE;
4,41;80,56969;75;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8767412;NONE;
4,42;89,56969;104;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8968139;NONE;
4,43;102,0497;104;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.8968139;NONE;
4,44;114,5297;75;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9166411;NONE;
4,45;123,5297;75;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9166411;NONE;
4,46;132,5297;49;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9354256;NONE;
4,47;138,4097;49;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9354256;NONE;
4,48;144,2897;19;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9536711;NONE;
4,49;146,5697;19;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9551144;NONE;
4,5;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9739284;NONE;
4,51;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9739284;NONE;
4,52;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9926028;NONE;
4,53;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:56.9926028;NONE;
4,54;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0107973;NONE;
4,55;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0306463;NONE;
4,56;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0306463;NONE;
4,57;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0493893;NONE;
4,58;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0493893;NONE;
4,59;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0687314;NONE;
4,6;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0687314;NONE;
4,61;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0873598;NONE;
4,62;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.0885238;NONE;
4,63;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1067276;NONE;
4,64;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1077280;NONE;
4,65;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1262859;NONE;
4,66;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1262859;NONE;
4,67;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1456509;NONE;
4,68;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1456509;NONE;
4,69;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1640475;NONE;
4,7;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1640475;NONE;
4,71;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1831681;NONE;
4,72;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.1831681;NONE;
4,73;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2028494;NONE;
4,74;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2028494;NONE;
4,75;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2219154;NONE;
4,76;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2404609;NONE;
4,77;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2404609;NONE;
4,78;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2597186;NONE;
4,79;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2597186;NONE;
4,8;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2784947;NONE;
4,81;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2784947;NONE;
4,82;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2971764;NONE;
4,83;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.2986785;NONE;
4,84;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3168976;NONE;
4,85;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3168976;NONE;
4,86;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3360161;NONE;
4,87;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3360161;NONE;
4,88;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3555421;NONE;
4,89;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3555421;NONE;
4,9;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3744336;NONE;
4,91;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3744336;NONE;
4,92;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3936809;NONE;
4,93;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.3936809;NONE;
4,94;148,8497;0;1;0;0;0;8;0;0;0;1;0;0;2024-03-04 13:05:57.4123802;NONE;
